longitud,latitud
-71.539920808208606,-33.029351628324306
-71.539921325531225,-33.029369651213543
-71.539899929895839,-33.029370086985288
-71.539900420704711,-33.029387186296987
-71.539985414887894,-33.029364945556509
-71.540027911962113,-33.029353825165259
-71.540027786356816,-33.029349449412152
-71.539984995098919,-33.029350320987994
-71.539985414887894,-33.029364945556509
-71.540219148652795,-33.029303783231541
-71.540261645663321,-33.029292662763332
-71.540261586068596,-33.029290586829248
-71.540218794846922,-33.029291458483904
-71.540219148652795,-33.029303783231541
-71.540195521150309,-33.029309965985895
-71.540197900143184,-33.029309343460397
-71.540197399235396,-33.029291894305743
-71.540176003623401,-33.029292330123909
-71.540176520996781,-33.029310353009755
-71.540195521150309,-33.029309965985895
-71.54028289416425,-33.029287102523988
-71.540325391157396,-33.029275982034797
-71.540325255494324,-33.029271256435983
-71.54028246428409,-33.029272128112019
-71.54028289416425,-33.029287102523988
-71.540367888138974,-33.029264861531608
-71.540494450673165,-33.029231742865328
-71.540409803069153,-33.029233467274516
-71.540410320488959,-33.02925149015725
-71.540367529291117,-33.029252361862007
-71.540367888138974,-33.029264861531608
-71.540238120916896,-33.029218931118017
-71.540173934134458,-33.029220238579938
-71.540174451506005,-33.029238261466027
-71.540238638301474,-33.02923695400321
-71.540238120916896,-33.029218931118017
-71.540301790298031,-33.029199600738785
-71.540237603532773,-33.029200908232781
-71.540238120916896,-33.029218931118017
-71.540302307695185,-33.029217623623126
-71.540301790298031,-33.029199600738785
-71.540471920122613,-33.029160068162831
-71.540386337817537,-33.029161811595678
-71.540386855231162,-33.029179834478953
-71.540322668484478,-33.029181142016014
-71.540323185885526,-33.029199164900128
-71.540408768230904,-33.029197421508854
-71.540408250812462,-33.029179398625942
-71.540472437553618,-33.029178091044919
-71.540471920122613,-33.029160068162831
-71.539475449093942,-33.029498389159748
-71.539517946307129,-33.029487268936457
-71.539517911830231,-33.029486067618372
-71.539522927628767,-33.029485965475537
-71.539581692105202,-33.029470588575251
-71.539581581582254,-33.029466737590958
-71.539597660385525,-33.029466410149787
-71.539666686462098,-33.029448348044689
-71.539666646962772,-33.029446971803338
-71.539672393106471,-33.029446854780772
-71.539772929343073,-33.029420547302756
-71.539772590659695,-33.02940874732127
-71.539729799364665,-33.029409618810995
-71.539730316649539,-33.029427641702739
-71.539644734036543,-33.029429384639414
-71.539645251304492,-33.029447407532302
-71.53955966866674,-33.029449150411558
-71.539560185917765,-33.029467173305576
-71.539495998921581,-33.02946848042744
-71.539496516160028,-33.029486503322296
-71.539475120489357,-33.029486939022561
-71.539475449093942,-33.029498389159748
-71.539706851877611,-33.029355985873863
-71.539685456241983,-33.029356421608675
-71.539685973516782,-33.029374444501194
-71.539707369156773,-33.029374008766084
-71.539706851877611,-33.029355985873863
-71.542065196439864,-33.028730865015966
-71.542022405548636,-33.028731737276082
-71.542022923286794,-33.028749760137678
-71.542065714186691,-33.028748887876965
-71.542065196439864,-33.028730865015966
-71.542022923286794,-33.028749760137678
-71.541937341481457,-33.028751504615144
-71.541937859202662,-33.028769527477884
-71.54189506828854,-33.028770399695233
-71.54189558600153,-33.028788422558506
-71.54195977238507,-33.028787114226091
-71.541959254659034,-33.028769091363706
-71.542023441025393,-33.028767782999225
-71.542022923286794,-33.028749760137678
-71.541874190539417,-33.028788858661983
-71.541852795076849,-33.0287892947618
-71.541853312781612,-33.028807317625606
-71.541874708248514,-33.02880688152549
-71.541874190539417,-33.028788858661983
-71.541257862615211,-33.02894568704501
-71.541236467104511,-33.028946123040981
-71.541236984686904,-33.028964145912973
-71.541258380201967,-33.028963709916702
-71.541257862615211,-33.02894568704501
-71.543023329543274,-33.028549029658663
-71.543001934157772,-33.028549465952715
-71.543002452091685,-33.028567488801109
-71.543023847481535,-33.028567052506759
-71.543023329543274,-33.028549029658663
-71.542960597371675,-33.028586375701323
-71.542963247798909,-33.028585682078848
-71.542964115262222,-33.028585451651971
-71.543002669623462,-33.028575058376227
-71.543002452091685,-33.028567488801109
-71.542938265919389,-33.028568797662174
-71.542938783840739,-33.028586820511414
-71.542960597371675,-33.028586375701323
-71.542811135045696,-33.028625490204249
-71.54287518955249,-33.028608727074655
-71.542875115559994,-33.028606152190477
-71.542885866226598,-33.028605932974422
-71.542938933978149,-33.028592045055213
-71.542938783840739,-33.028586820511414
-71.542853202253809,-33.028588565609411
-71.54285372015822,-33.028606588459773
-71.542789533950156,-33.028607897245706
-71.542790051842005,-33.028625920096907
-71.542811135045696,-33.028625490204249
-71.542768948785152,-33.028636530370434
-71.542790196944409,-33.028630969718279
-71.542790051842005,-33.028625920096907
-71.542768656434035,-33.028626356351857
-71.542768948785152,-33.028636530370434
-71.542999862426726,-33.02847737455852
-71.542978467058163,-33.028477810847711
-71.542978984985893,-33.028495833696638
-71.542893403489586,-33.028497578817969
-71.542893921400392,-33.028515601668047
-71.542829735260284,-33.028516910471474
-71.542830253158499,-33.028534933322376
-71.54276606700121,-33.028536242093729
-71.542766584886849,-33.028554264945477
-71.542681003319942,-33.028556009923861
-71.542681521188655,-33.028574032776739
-71.542617334995597,-33.028575341472958
-71.542617852851734,-33.028593364326674
-71.54253227123715,-33.028595109204879
-71.542532789076375,-33.028613132059718
-71.542468602847535,-33.028614440680805
-71.542469120674184,-33.028632463536489
-71.542404934428163,-33.028633772125495
-71.542405452242221,-33.028651794982018
-71.542512429338359,-33.028649613980534
-71.542511911502558,-33.028631591125503
-71.542576097741659,-33.028630282481544
-71.542575579893281,-33.028612259627351
-71.542661161521579,-33.028610514718657
-71.542660643656262,-33.028592491865595
-71.542724829859594,-33.028591183146503
-71.542724311981729,-33.028573160294279
-71.542788498167866,-33.028571851543106
-71.54278798027741,-33.028553828691727
-71.542873561835094,-33.028552083640079
-71.542873043927727,-33.028534060789816
-71.54293723007811,-33.028532751963525
-71.542936712158152,-33.028514729114107
-71.543000898291325,-33.028513420255734
-71.542999862426726,-33.02847737455852
-71.542301488548844,-33.028758863832884
-71.542343984991874,-33.028747742678981
-71.542343854991074,-33.028743217825166
-71.542362747208202,-33.028742832674517
-71.542407729634704,-33.028731060921913
-71.542407523503115,-33.028723886407533
-71.542321941748369,-33.028725631147559
-71.54232245954735,-33.02874365400497
-71.542301064103171,-33.028744090181121
-71.542301488548844,-33.028758863832884
-71.544999610247501,-33.028039448980508
-71.545042109397784,-33.028028446858833
-71.545041893754558,-33.028020948864729
-71.5449991033055,-33.028021822129041
-71.544999610247501,-33.028039448980508
-71.545073569838934,-33.028020302412081
-71.545105858101692,-33.028011943650064
-71.545105561073427,-33.028001616120292
-71.545062770635838,-33.028002489405985
-71.545063288978383,-33.028020512227073
-71.545073569838934,-33.028020302412081
-71.545149190826294,-33.028000725690369
-71.54519085633342,-33.027989939322701
-71.545190623574911,-33.027981846685606
-71.545126437936403,-33.027983156651715
-71.54512695629154,-33.028001179471957
-71.545149190826294,-33.028000725690369
-71.544997029990185,-33.027949730840767
-71.544954239574039,-33.027950604088034
-71.544954757893478,-33.027968626910791
-71.544997548318321,-33.027967753662928
-71.544997029990185,-33.027949730840767
-71.545145759716391,-33.027910628719631
-71.545081574127266,-33.027911938660175
-71.545082092471858,-33.027929961481249
-71.545146278074029,-33.027928651539817
-71.545145759716391,-33.027910628719631
-71.545166636550334,-33.027892169245511
-71.545145241359222,-33.027892605899389
-71.545145759716391,-33.027910628719631
-71.545167154911852,-33.027910192065455
-71.545166636550334,-33.027892169245511
-71.545082092471858,-33.027929961481249
-71.545017906865539,-33.027931271389718
-71.545018425197554,-33.027949294211638
-71.54508261081692,-33.027947984302273
-71.545082092471858,-33.027929961481249
-71.543829134796653,-33.02835226097254
-71.54385240159607,-33.028345988645022
-71.543852050062839,-33.028333760128504
-71.54378786410237,-33.028335069418404
-71.54378838219202,-33.028353092256403
-71.543829134796653,-33.02835226097254
-71.543764914528182,-33.028281437325788
-71.543679333291408,-33.028283182976132
-71.543679851357936,-33.028301205815808
-71.543615665412474,-33.028302515016001
-71.543616183466426,-33.028320537856501
-71.54353060218196,-33.028322283406666
-71.543531638256496,-33.028358329089897
-71.543574428917026,-33.028357456320947
-71.543573910870847,-33.028339433479957
-71.543659492168999,-33.028337687899295
-71.543658974105895,-33.028319665059442
-71.543723160061617,-33.028318355836376
-71.543722641985937,-33.028300332997368
-71.543765432612091,-33.02829946016427
-71.543764914528182,-33.028281437325788
-71.543901504569959,-33.028332751313911
-71.54391613130224,-33.02832880818989
-71.543915717903886,-33.028314427969363
-71.543872927275501,-33.028315300854338
-71.543873445382062,-33.028333323691214
-71.543901504569959,-33.028332751313911
-71.543973874308762,-33.02831324161474
-71.544001104202181,-33.028305900867466
-71.54400078102293,-33.028294659320323
-71.543936595098231,-33.028295968685363
-71.543937113217382,-33.028313991521379
-71.543973874308762,-33.02831324161474
-71.544046244013046,-33.028293731875046
-71.54408607705453,-33.028282993489157
-71.544085325951642,-33.028256867780939
-71.544063930654403,-33.028257304253664
-71.544064448798693,-33.028275327088018
-71.544021658194168,-33.028276200023086
-71.54402217633023,-33.028294222857994
-71.544046244013046,-33.028293731875046
-71.543935040743577,-33.028241900176916
-71.543828064258392,-33.028244082374229
-71.543828582354422,-33.02826210521193
-71.543764396444729,-33.028263414487256
-71.543764914528182,-33.028281437325788
-71.543850495757553,-33.028279691616831
-71.543849977656734,-33.028261668779486
-71.543935558861335,-33.028259923013117
-71.543935040743577,-33.028241900176916
-71.543596860349041,-33.028393065612185
-71.543575465010775,-33.028393502002757
-71.543575983058346,-33.028411524843563
-71.54359737840096,-33.0284110884527
-71.543596860349041,-33.028393065612185
-71.543684395146514,-33.028391280168186
-71.543724942103452,-33.028380349460981
-71.543724714291429,-33.028372424353066
-71.543756764988842,-33.028371770590624
-71.543788671863155,-33.028363169068719
-71.54378838219202,-33.028353092256403
-71.543702800887559,-33.02835483792618
-71.543703318960283,-33.028372860765316
-71.543660528296598,-33.028373733578825
-71.543661046361095,-33.0283917564185
-71.543684395146514,-33.028391280168186
-71.544552830976855,-33.028157162562039
-71.544574670032389,-33.028151274979365
-71.544574308178582,-33.028138690932749
-71.544531517657049,-33.028139564039463
-71.544532035894179,-33.028157586867607
-71.544552830976855,-33.028157162562039
-71.544615543937468,-33.028083749330193
-71.544594148690891,-33.028084185891814
-71.544594666939687,-33.02810220871924
-71.544616062190599,-33.028101772157321
-71.544615543937468,-33.028083749330193
-71.547654823692156,-33.027318394666111
-71.547633428681138,-33.027318831739898
-71.54763394753337,-33.027336854526865
-71.547655342548751,-33.02733641745278
-71.547654823692156,-33.027318394666111
-71.547630315577379,-33.027210695016777
-71.547587525606104,-33.02721156914977
-71.547588044446883,-33.027229591937697
-71.547630834426855,-33.027228717804114
-71.547630315577379,-33.027210695016777
-71.547566649456215,-33.027230028999
-71.547545254465078,-33.027230466056636
-71.547545773297628,-33.027248488845096
-71.547524378301674,-33.027248925899372
-71.547524897130344,-33.027266948688087
-71.547567687130453,-33.02726607457528
-71.547566649456215,-33.027230028999
-71.547439835936302,-33.027286719659578
-71.547418440929349,-33.02728715669614
-71.5474189597372,-33.027305179486234
-71.547440354748503,-33.027304742449374
-71.547439835936302,-33.027286719659578
-71.546805247114477,-33.027552148340071
-71.546762456950717,-33.027553022198106
-71.54676297563033,-33.027571044996641
-71.546805765802787,-33.027570171138002
-71.546805247114477,-33.027552148340071
-71.54688846351128,-33.027550448857973
-71.546890811331949,-33.02754984101616
-71.546889790026512,-33.027514354986394
-71.546868394955382,-33.027514791931303
-71.5468689136558,-33.027532814728445
-71.54680472842665,-33.027534125542083
-71.546805247114477,-33.027552148340071
-71.54688846351128,-33.027550448857973
-71.546760382236897,-33.027480931003396
-71.546717592106035,-33.027481804844392
-71.546718110775103,-33.027499827643759
-71.546760900914663,-33.027498953802166
-71.546760382236897,-33.027480931003396
-71.546781258620001,-33.027462471278874
-71.5467598635596,-33.027462908204569
-71.546760382236897,-33.027480931003396
-71.546781777301632,-33.027480494077409
-71.546781258620001,-33.027462471278874
-71.546866320158344,-33.027442700742085
-71.546823530049494,-33.027443574618509
-71.546824048739381,-33.027461597416504
-71.546802653679919,-33.027462034349526
-71.546803172365912,-33.027480057147748
-71.546845962493066,-33.027479183277457
-71.546845443798375,-33.027461160479824
-71.546866838856928,-33.027460723539477
-71.546866320158344,-33.027442700742085
-71.547739884858089,-33.027298623548802
-71.547697094847976,-33.027299497721415
-71.547697613712799,-33.027317520507559
-71.547740403731595,-33.027316646334349
-71.547739884858089,-33.027298623548802
-71.549223516423197,-33.026781403610229
-71.549180726712507,-33.026782278279491
-71.549181245869036,-33.026800301046286
-71.549117061286481,-33.026801613023615
-71.549117580430448,-33.026819635791249
-71.54907479069773,-33.02682051042509
-71.549075309833469,-33.026838533193256
-71.548989730345127,-33.026840282418156
-71.548990249463941,-33.026858305187474
-71.548904669950801,-33.026860054354977
-71.548905189052689,-33.026878077125431
-71.548862399284658,-33.026878951687799
-71.548862918378319,-33.026896974458786
-71.54877733881932,-33.026898723540768
-71.54877785789607,-33.026916746312899
-71.548713673208923,-33.026918058086828
-71.548714192273081,-33.026936080859784
-71.548650007568753,-33.026937392601639
-71.548650526620349,-33.02695541537544
-71.548607736806446,-33.026956289852301
-71.5486082558498,-33.026974312626649
-71.548522676199084,-33.026976061537596
-71.548523195225528,-33.026994084313067
-71.548437615550014,-33.026995833166609
-71.548438134559547,-33.027013855943224
-71.548373949785017,-33.027015167545819
-71.548374468781958,-33.027033190323273
-71.548331678921272,-33.02703406470728
-71.54833219791,-33.027052087485274
-71.548225223228457,-33.027054273382703
-71.548226261163833,-33.027090318941511
-71.548269051055215,-33.027089444592328
-71.548268532078609,-33.027071421813545
-71.548354111838449,-33.02706967307244
-71.548353592844919,-33.027051650294801
-71.548439172579975,-33.027049901496284
-71.548438653569534,-33.027031878719782
-71.548502838352931,-33.027030567083322
-71.548502319329899,-33.027012544307667
-71.548566504096101,-33.02701123263914
-71.548565985060506,-33.026993209864322
-71.548651564724921,-33.026991460922865
-71.548651045672401,-33.026973438149199
-71.54871523040282,-33.026972126405539
-71.548714711337723,-33.026954103632683
-71.548800290954418,-33.026952354591067
-71.548799771872396,-33.026934331819355
-71.548885351464321,-33.026932582720328
-71.548884832365388,-33.026914559949766
-71.548927622149876,-33.026913685378865
-71.548927103042715,-33.026895662608837
-71.549012682588767,-33.026893913424288
-71.549012163464681,-33.026875890655397
-71.54909774298595,-33.026874141413437
-71.549097223844939,-33.026856118645682
-71.549140013594112,-33.026855244003322
-71.549139494444873,-33.026837221236107
-71.549203679052127,-33.026835909245996
-71.549202640728964,-33.026799863713187
-71.549224035588438,-33.026799426376421
-71.549223516423197,-33.026781403610229
-71.545678536720885,-33.027863687397364
-71.545679595275416,-33.027863413353678
-71.545679084068098,-33.027845642827884
-71.545636293724968,-33.027846516306603
-71.545636812181172,-33.027864539120088
-71.545678536720885,-33.027863687397364
-71.545655615059175,-33.027773988315722
-71.545591429594566,-33.027775298513724
-71.54559194804024,-33.027793321328062
-71.54565613351788,-33.027792011129158
-71.545655615059175,-33.027773988315722
-71.545570552880093,-33.027793758053711
-71.545527762558436,-33.027794631494004
-71.545528280991519,-33.027812654309159
-71.545571071321874,-33.027811780868269
-71.545570552880093,-33.027793758053711
-71.545594021827526,-33.027865412584752
-71.545551231472004,-33.027866286034765
-71.545551749911297,-33.02788430884938
-71.545594540275488,-33.02788343539877
-71.545594021827526,-33.027865412584752
-71.545905398702331,-33.027804956035524
-71.545913339450507,-33.027802900279248
-71.545912875386904,-33.027786770003857
-71.545934270539661,-33.027786333219609
-71.545933752024453,-33.027768310410053
-71.545890961727196,-33.027769183974293
-71.545891480233692,-33.027787206784446
-71.545870085080026,-33.027787643561375
-71.545870603582642,-33.027805666371748
-71.545905398702331,-33.027804956035524
-71.545888887705772,-33.027697092733163
-71.545867492573819,-33.0276975295086
-71.545868011074148,-33.027715552319265
-71.545803825662503,-33.02771686262448
-71.545804344150241,-33.027734885435983
-71.545889924715553,-33.027733138353838
-71.545888887705772,-33.027697092733163
-71.545829778078172,-33.027824533200452
-71.545849591073534,-33.027819403887001
-71.545849208424173,-33.027806103145309
-71.54578502294595,-33.027807413444016
-71.545785541431655,-33.027825436255526
-71.545829778078172,-33.027824533200452
-71.545804344150241,-33.027734885435983
-71.545740158721415,-33.027736195709117
-71.545740677196562,-33.027754218521473
-71.545804862638434,-33.027752908247436
-71.545804344150241,-33.027734885435983
-71.545754157417676,-33.027844110321077
-71.545764593197418,-33.027841408648335
-71.545764146266976,-33.027825873014727
-71.545699960770179,-33.027827183270375
-71.54570047923896,-33.027845206083029
-71.545754157417676,-33.027844110321077
-71.545740677196562,-33.027754218521473
-71.545676491750541,-33.02775552876254
-71.545677010213126,-33.02777355157572
-71.545741195672193,-33.027772241333757
-71.545740677196562,-33.027754218521473
-71.546125271232057,-33.027728333575766
-71.546082480960479,-33.027729207204743
-71.546082999505188,-33.027747230012316
-71.546125789785449,-33.027746356382735
-71.546125271232057,-33.027728333575766
-71.54620788083578,-33.027726646932521
-71.546232080948215,-33.027720381768013
-71.546231728328237,-33.027708126633676
-71.54625312345668,-33.027707689795676
-71.546252604878134,-33.027689666990383
-71.546209814629492,-33.027690540662128
-71.54621033319934,-33.027708563468018
-71.546167542940154,-33.027709437125708
-71.546168061501774,-33.027727459932123
-71.54620788083578,-33.027726646932521
-71.546486395336359,-33.027630793127521
-71.546443605123955,-33.027631666878058
-71.54644412374023,-33.027649689680835
-71.546486913961317,-33.027648815929695
-71.546486395336359,-33.027630793127521
-71.5464415306635,-33.027559575666352
-71.546420135573982,-33.027560012534927
-71.546420654184061,-33.027578035338252
-71.546442049277928,-33.027577598469371
-71.5464415306635,-33.027559575666352
-71.546422728628983,-33.02765012655091
-71.546379938405124,-33.027651000280066
-71.546380457008809,-33.027669023083675
-71.546423247241378,-33.027668149353921
-71.546422728628983,-33.02765012655091
-71.546399259089753,-33.027578472203466
-71.546335073804016,-33.027579782777124
-71.546335592397185,-33.027597805581578
-71.546399777695939,-33.027596495007018
-71.546399259089753,-33.027578472203466
-71.546359121684588,-33.027687492115106
-71.546359577366616,-33.027687374143035
-71.546358543292499,-33.027651437139149
-71.546315753065855,-33.027652310846328
-71.546316271656522,-33.027670333650839
-71.546294876538155,-33.027670770499228
-71.546295395124929,-33.027688793303994
-71.546359121684588,-33.027687492115106
-71.546335592397185,-33.027597805581578
-71.546250011992356,-33.027599552963039
-71.546250530568585,-33.02761757576863
-71.546336110990794,-33.027615828385969
-71.546335592397185,-33.027597805581578
-71.549244392108747,-33.026762943504153
-71.54922299725844,-33.026763380843974
-71.549223516423197,-33.026781403610229
-71.549244911277867,-33.026780966270096
-71.549244392108747,-33.026762943504153
-71.549736473538246,-33.026752883677119
-71.549715078698569,-33.026753321101197
-71.549715597963285,-33.02677134386056
-71.549736992807311,-33.026770906436184
-71.549736473538246,-33.026752883677119
-71.54982153360632,-33.02673311118626
-71.549800138772838,-33.026733548624684
-71.54980065805448,-33.026751571382917
-71.54982205289231,-33.026751133944188
-71.54982153360632,-33.02673311118626
-71.550503051492697,-33.026610974731184
-71.550374682730194,-33.026613599999308
-71.550375202126389,-33.026631622749825
-71.550311017725846,-33.026632935335336
-71.550311537109465,-33.02665095808667
-71.55033293191444,-33.026650520561532
-71.55043990593245,-33.026648332880882
-71.550440425342615,-33.026666355630361
-71.550483214955264,-33.026665480531868
-71.550482695536402,-33.026647457782985
-71.550504090337697,-33.026647020228538
-71.550503051492697,-33.026610974731184
-71.549727320904466,-33.026626837174312
-71.549711552140167,-33.026630920073487
-71.549711963119989,-33.026645184543746
-71.549651702274559,-33.026646416571964
-71.549562809787361,-33.02666943280699
-71.549563757107805,-33.02670231468241
-71.549585151937663,-33.026701877284879
-71.549585671174924,-33.026719900046224
-71.549735435001509,-33.026716838158805
-71.549734915733836,-33.026698815399556
-71.549756310559999,-33.026698377972714
-71.549755791288447,-33.026680355213706
-71.549777186109807,-33.026679917783504
-71.549777705385708,-33.026697940542213
-71.549820495035746,-33.026697065670213
-71.549819975751149,-33.026679042912107
-71.549905555028275,-33.026677293125353
-71.549905035726752,-33.026659270368391
-71.549990614979109,-33.026657520524232
-71.549990095660661,-33.0266394977684
-71.550097069693962,-33.026637310382291
-71.550096550354269,-33.026619287627881
-71.550203524354259,-33.026617100151689
-71.550203004993293,-33.026599077398743
-71.550309978959987,-33.026596889832476
-71.550309459577761,-33.026578867080957
-71.550395038725412,-33.02657711696321
-71.550394519326261,-33.026559094212828
-71.550480098449128,-33.02655734403767
-71.550479579033052,-33.026539321288425
-71.550522368583017,-33.026538446179472
-71.550522888007762,-33.026556468928113
-71.550544282786404,-33.026556031367839
-71.550544802215981,-33.026574054116132
-71.550587591780555,-33.026573178983995
-71.550587072342282,-33.026555156236313
-71.550629861896311,-33.026554281090128
-71.550629342449824,-33.026536258342979
-71.550714921534947,-33.026534508007849
-71.550713882608576,-33.026498462515782
-71.550692487846689,-33.026498900104457
-71.550691968388549,-33.026480877358033
-71.550584994593876,-33.026483065244967
-71.550585514030274,-33.026501087992898
-71.550478540202292,-33.026503275789764
-71.55047905961743,-33.026521298539116
-71.550393480529351,-33.02652304871188
-71.550393999927564,-33.026541071462383
-71.550287026035306,-33.026543259097416
-71.550287545412274,-33.026561281849361
-71.550201966272752,-33.026563031892657
-71.550202485632781,-33.026581054645725
-71.55007411688355,-33.026583679602574
-71.550074636217985,-33.026601702357382
-71.549946267426023,-33.026604327184167
-71.549946786734836,-33.026622349940709
-71.549727320904466,-33.026626837174312
-71.551586910335445,-33.026336336353893
-71.551479936790059,-33.026338524999545
-71.551480456405756,-33.026356547735304
-71.551437666975673,-33.026357423168534
-71.551437147368674,-33.026339400432171
-71.551394357945426,-33.026340275850153
-71.551394877543729,-33.026358298587105
-71.551309298674298,-33.026360049380294
-71.551309818255675,-33.026378072118383
-71.551160055185946,-33.026381135867545
-71.551160574737352,-33.026399158607674
-71.551053601080497,-33.026401346891539
-71.551054120610658,-33.026419369633111
-71.550968541659472,-33.026421120195479
-71.550969061172708,-33.02643914293818
-71.550840692705947,-33.026441768673635
-71.550841212193575,-33.026459791418084
-71.550755633189098,-33.026461541836326
-71.550756672130987,-33.026497587327434
-71.550778066891496,-33.026497149727767
-71.550778586367471,-33.026515172472926
-71.550928349708471,-33.026512109170618
-71.550927830202056,-33.026494086427554
-71.551034803981452,-33.026491898246078
-71.551034284453777,-33.026473875504443
-71.551141258199863,-33.026471687232899
-71.551140738650943,-33.026453664492706
-71.551247712363732,-33.026451476131086
-71.551247192793525,-33.026433453392329
-71.551354166473018,-33.026431264940641
-71.551353646881552,-33.026413242203326
-71.551524804709885,-33.026409740492539
-71.551524285084128,-33.026391717757562
-71.551567074527895,-33.026390842293836
-71.551566554893895,-33.026372819559391
-71.551587949610735,-33.026372381822341
-71.551586910335445,-33.026336336353893
-71.553443568053567,-33.026136034884352
-71.553357989535797,-33.026137787072081
-71.553358509529716,-33.026155809781997
-71.553251536350345,-33.026157999935748
-71.553252056323004,-33.0261760226471
-71.553187872396776,-33.0261773366963
-71.553188392356859,-33.026195359408483
-71.553316760231212,-33.02619273127533
-71.553316240245053,-33.026174708564938
-71.553444608076646,-33.02617208030172
-71.553443568053567,-33.026136034884352
-71.553550541190376,-33.026133844567269
-71.553486357309694,-33.026135158768511
-71.553486877329675,-33.026153181476623
-71.553551061223416,-33.026151867274486
-71.553550541190376,-33.026133844567269
-71.553207187186231,-33.026104807835388
-71.553185792561067,-33.026105245846921
-71.553186312519301,-33.02612326855936
-71.5532077071488,-33.026122830547521
-71.553207187186231,-33.026104807835388
-71.543596495297521,-33.020186954547128
-71.543660434309587,-33.020177257066592
-71.543660183708397,-33.020168536209503
-71.543638790358017,-33.020168972515144
-71.543637754563463,-33.020132926787582
-71.543616361221311,-33.020133363088959
-71.543615325437287,-33.020097317360566
-71.54357253876897,-33.020098189951142
-71.543573574535614,-33.020134235680736
-71.543594967878676,-33.020133799386684
-71.543595485767042,-33.020151822251087
-71.543574092419618,-33.020152258545437
-71.543574610304077,-33.020170281410081
-71.54359600365585,-33.020169845115433
-71.543596495297521,-33.020186954547128
-71.543894877215351,-33.020141699363002
-71.543937503174831,-33.020135234279557
-71.543936743347828,-33.020108795324063
-71.543915350016462,-33.020109231676415
-71.543915867969517,-33.020127254536398
-71.543894474633362,-33.020127690885388
-71.543894877215351,-33.020141699363002
-71.543998851461978,-33.020035394809284
-71.543913278208848,-33.020037140235878
-71.543914832063862,-33.020091208816368
-71.54393622539088,-33.020090772464322
-71.543936743347828,-33.020108795324063
-71.543958136678711,-33.020108358968059
-71.5439571007566,-33.020072313249095
-71.543999887399622,-33.020071440527282
-71.543998851461978,-33.020035394809284
-71.543849616202323,-33.020056472128495
-71.543828222882155,-33.0200569084653
-71.543828740816451,-33.020074931326654
-71.543850134140968,-33.020074494989551
-71.543849616202323,-33.020056472128495
-71.543868419814018,-33.01996592148334
-71.543847026516048,-33.019966357822312
-71.543848062389159,-33.020002403544957
-71.543869455695841,-33.020001967205388
-71.543868419814018,-33.01996592148334
-71.544060139228833,-33.019933454158441
-71.544017513377398,-33.019939919278855
-71.544018172886979,-33.01996286700799
-71.544060959475104,-33.019961994267781
-71.544060139228833,-33.019933454158441
-71.544139024714539,-33.02010466927981
-71.544299823540015,-33.020080280493659
-71.544299393849087,-33.02006533106443
-71.544235213903235,-33.020066640295468
-71.544213820587032,-33.020067076698489
-71.544213302574548,-33.020049053842513
-71.544191909262224,-33.020049490241576
-71.544191391254529,-33.02003146738523
-71.544148604637186,-33.020032340171767
-71.544149640635652,-33.02006838588558
-71.544064067360694,-33.020070131417093
-71.544064585343236,-33.020088154275115
-71.544085978667013,-33.020087717897425
-71.544128765313189,-33.020086845131068
-71.544129283309232,-33.020104867988131
-71.544139024714539,-33.02010466927981
-71.542525296696397,-33.020155489034046
-71.542524134743502,-33.020155633360886
-71.542525300159511,-33.020155609603393
-71.542525296696397,-33.020155489034046
-71.542439977507954,-33.020166086549629
-71.54237598810063,-33.02017403464864
-71.542376064227525,-33.020176685184573
-71.542397457600785,-33.020176249095293
-71.542440244345912,-33.020175376905755
-71.542439977507954,-33.020166086549629
-71.542503966901563,-33.020158138418331
-71.542482637105209,-33.020160787799021
-71.542483031089205,-33.020174504701572
-71.542504424460148,-33.020174068593981
-71.542503966901563,-33.020158138418331
-71.543127586369792,-33.020257290670571
-71.543212844683026,-33.020244574824012
-71.543212476688041,-33.020231766467695
-71.543233870060675,-33.020231330234395
-71.543233352244343,-33.020213307365147
-71.543211958876029,-33.020213743598141
-71.543211441064486,-33.020195720728537
-71.54319004770008,-33.020196156957574
-71.543190565507274,-33.020214179827477
-71.54312638539821,-33.020215488493498
-71.543126903192842,-33.020233511364246
-71.543105509817892,-33.020233947579229
-71.54310602760863,-33.020251970450204
-71.543127420987943,-33.020251534234923
-71.543127586369792,-33.020257290670571
-71.543468617224846,-33.020206349411787
-71.543553869280487,-33.020193419516303
-71.543553734832443,-33.020188740565956
-71.543532341475412,-33.020189176853584
-71.543531823599153,-33.0201711539884
-71.543467643538321,-33.020172462828413
-71.543468617224846,-33.020206349411787
-71.543041329690269,-33.020235256202199
-71.542977149558496,-33.020236564792221
-71.542977667323157,-33.020254587664986
-71.543041847467975,-33.020253279074076
-71.543041329690269,-33.020235256202199
-71.541761866415314,-33.020405604856975
-71.541740472976088,-33.020406040839966
-71.541740990492471,-33.020424063729571
-71.541762383936046,-33.020423627746283
-71.541761866415314,-33.020405604856975
-71.542056180844099,-33.020218649184145
-71.542050620636743,-33.020219385546582
-71.542056198725831,-33.020219271855908
-71.542056180844099,-33.020218649184145
-71.542034856035329,-33.020221473319907
-71.542013531224967,-33.020224297452096
-71.54201392951498,-33.020238166801128
-71.542035322909101,-33.020237730773218
-71.542034856035329,-33.020221473319907
